client_id,client_segment,industry,agreed_terms
CLI-3890,Mid Market,Construction,Net-30
CLI-4254,Mid-Market,Logistics,Net-60
CLI-2098,Mid-Market,Construction,Net-30
CLI-0628,SMB,Manufacturing,Net-60
CLI-4040,Mid-Market,Retail,
CLI-0228,SMB,Construction,Net-60
CLI-3522,SMB,,Net-60
CLI-4730,Mid-Market,Pharma,Net-30
CLI-2159,Mid Market,Textiles,Net-60
CLI-2232,Smb,Logistics,Net-60
CLI-2040,SMB,Logistics,60 days
CLI-0188,SMB,Construction,Net-30
CLI-1302,Mid-Market,,Net-60
CLI-1688,Enterprise,Retail,Net-30
CLI-4610,Mid-Market,Manufacturing,Net-30
CLI-0918,Mid-Market,Retail,Net-30
CLI-2562,Mid-Market,Pharma,Net-30
CLI-2631,Enterprise,Manufacturing,Net-15
CLI-0293,SMB,Pharma,Net-60
CLI-2381,MID-MARKET,Retail,Net-30
CLI-3926,Enterprise,Pharma,Net-30
CLI-4147,Mid-Market,Retail,Net-15
CLI-0944,Enterprise,Retail,Net-60
CLI-4596,SMB,Retail,Net-60
CLI-4489,Mid-Market,Textiles,
CLI-1784,SMB,Manufacturing,Net-60
CLI-0093,Mid-Market,Manufacturing,
CLI-0697, SMB,IT Services,Net-60
CLI-3929,Mid-Market,Manufacturing,Net-60
CLI-4842,Mid-Market,Logistics,
CLI-4719,SMB,FMCG,Net-30
CLI-0442,Mid-Market,Textiles,Net-30
CLI-4007,Mid-Market,Textiles,Net-60
CLI-3267,enterprise,Retail,Net-15
CLI-3532,Mid-Market,Retail,Net-15
CLI-1913,SMB,IT Services,Net-30
CLI-1242,Mid-Market,Logistics,Net-30
CLI-3624,Enterprise,Pharma,Net-15
CLI-0771,Mid-Market,Textiles,NET-15
CLI-1695,Enterprise,Pharma,Net-30
CLI-3216,Mid-Market,,Net-30
CLI-2630,Enterprise,Pharma,Net-60
CLI-1575,SMB,IT Services,Net-15
CLI-1778,Mid-Market,Construction,Net-15
CLI-0575,Enterprise,Construction,Net-30
CLI-4951,SMB,Construction,Net-15
CLI-4204,SMB,Logistics,Net-30
CLI-0296,Mid-Market,Retail,Net-60
CLI-0883,Mid-Market,,Net-30
CLI-0036,Mid-Market,FMCG,Net-30
CLI-1543,Enterprise,Logistics,NET-15
CLI-1293,Enterprise,Retail,Net-30
CLI-2953,SMB,Retail,Net-60
CLI-2475,Enterprise,Logistics,Net-15
CLI-3377,SMB,FMCG,Net-30
CLI-3112,Enterprise,Retail,Net-15
CLI-0576,Mid-Market,Manufacturing,
CLI-4328,Mid-Market,Textiles,Net-60
CLI-4465,Enterprise,IT Services,Net-15
CLI-4556,Mid-Market,IT Services,Net-30
CLI-0416,Enterprise,Pharma,Net-15
CLI-4307,Mid-Market,Retail,Net-30
CLI-1334,Enterprise,FMCG,Net-15
CLI-0282,Enterprise,IT Services,Net-15
CLI-4592,Enterprise,FMCG,Net-60
CLI-2502,Enterprise,Retail,30 days
CLI-2376, SMB,Construction,Net-60
CLI-0756,Mid-Market,Logistics,Net-30
CLI-0324,Enterprise,Pharma,Net-15
CLI-4803,Enterprise,IT Services,Net-15
CLI-0685,SMB,Pharma,Net-60
CLI-4117,Enterprise,Logistics,Net-30
CLI-1670,SMB,Retail,Net-30
CLI-4633,SMB,Construction,NET-30
CLI-1356,SMB,IT Services,Net-15
CLI-0213,Mid-Market,Textiles,Net-15
CLI-1235,SMB,IT Services,Net-30
CLI-0955,Mid-Market,Construction,Net-60
CLI-0951,Mid-Market,IT Services,30 days
CLI-1053,Mid-Market,Construction,NET-60
CLI-4857,Mid-Market,Logistics,Net-15
CLI-4806,SMB,Textiles,Net-30
CLI-4044,Enterprise,Manufacturing,Net-15
CLI-1521,Enterprise,Manufacturing,Net-30
CLI-0715,Mid-Market,Logistics,Net-60
CLI-3164,Mid-Market,Pharma,Net-30
CLI-4480,SMB,Textiles,Net-60
CLI-3503,SMB,Pharma,NET-15
CLI-3783,Enterprise,Pharma,Net-60
CLI-1441,SMB,Manufacturing,Net-30
CLI-3543,Enterprise ,IT Services,Net-15
CLI-1756,Mid-Market,Retail,Net-60
CLI-1656,Mid-Market,Retail,Net-15
CLI-0563,Enterprise,Manufacturing,Net-60
CLI-3875,SMB,Retail,
CLI-3006,SMB,Construction,
CLI-4116,Mid-Market,Pharma,Net-60
CLI-4681,Mid-Market,FMCG,Net-30
CLI-1911,Mid-Market,Manufacturing,Net-15
CLI-2479,Mid-Market,Construction,Net-30
CLI-1671,Mid-Market,Textiles,Net-60
CLI-0933,SMB,Construction,NET-15
CLI-0713,Mid-Market,Retail,Net-15
CLI-4536,Mid-Market,IT Services,Net-15
CLI-0708,Enterprise,FMCG,Net-30
CLI-0067,Mid-Market,Manufacturing,Net-30
CLI-4903,SMB,,Net-60
CLI-2478,SMB,Logistics,NET-30
CLI-2662,Mid-Market,Retail,Net-60
CLI-1261,SMB,IT Services,Net-30
CLI-1939,Enterprise,IT Services,Net-60
CLI-1117,Mid-Market,Pharma,Net-60
CLI-4654,SMB,Logistics,30 days
CLI-2072,Mid-Market,Construction,15 days
CLI-3920,Enterprise,Construction,Net-30
CLI-2313,Mid-Market,Retail,Net-30
CLI-0221,SMB,IT Services,Net-30
CLI-0501,Enterprise,Retail,
CLI-2597,SMB,Textiles,NET-30
CLI-3918,SMB,FMCG,Net-30
CLI-2897,SMB,IT Services,Net-15
CLI-1350,SMB,Logistics,Net-60
CLI-2964,Enterprise,Manufacturing,NET-15
CLI-0318,SMB,Textiles,Net-15
CLI-4520,Mid-Market,IT Services,Net-15
CLI-0726,Enterprise,Manufacturing,Net-30
CLI-1443,Mid-Market,Textiles,Net-60
CLI-0740,Mid-Market,IT Services,Net-60
CLI-2053,SMB,FMCG,Net-30
CLI-0181,SMB,FMCG,Net-30
CLI-2373,Mid-Market,Logistics,Net-15
CLI-1914,Mid-Market,,Net-60
CLI-3585,SMB,Textiles,Net-15
CLI-1641,mid-market,Manufacturing,Net-30
CLI-1417,SMB,Logistics,Net-30
CLI-0079,SMB,Textiles,Net-60
CLI-2341,Enterprise,FMCG,Net-30
CLI-2331,Enterprise,FMCG,Net-60
CLI-1381,Enterprise,Textiles,Net-15
CLI-0751,Enterprise,IT Services,Net-15
CLI-1412,Mid Market,Textiles,Net-60
CLI-1983,SMB,Construction,Net-30
CLI-2969,Mid-Market,Logistics,Net-30
CLI-1545,Enterprise,IT Services,Net-60
CLI-0465,SMB,Textiles,net60
CLI-2460,SMB,Retail,Net-15
CLI-1160,SMB,Logistics,Net-15
CLI-4481,Mid-Market,Pharma,Net-30
CLI-4202,Enterprise,Manufacturing,Net-60
CLI-0211,Mid-Market,,Net-30
CLI-1659,Mid-Market,FMCG,Net-30
CLI-3795,SMB,Pharma,Net-15
CLI-2147,SMB,IT Services,Net-60
CLI-3160,Enterprise,Pharma,Net-15
CLI-3880,SMB,Textiles,Net-30
CLI-1111,Mid-Market,Pharma,Net-60
CLI-0331,Enterprise,Retail,Net-15
CLI-1676,SMB,Manufacturing,Net-15
CLI-0492,SMB,Textiles,Net-15
CLI-1221,Mid-Market,Retail,net15
CLI-2619,SMB,Logistics,Net-60
CLI-4738,SMB,Construction,Net-30
CLI-2420,Enterprise,IT Services,Net-15
CLI-4026,SMB,FMCG,15 days
CLI-3066,Enterprise,Logistics,Net-60
CLI-2453,Mid-Market,Manufacturing,Net-30
CLI-0759,Mid-Market,Pharma,Net-30
CLI-1516,SMB,Textiles,Net-15
CLI-0550,SMB,Manufacturing,Net-15
CLI-0789,Mid-Market,Manufacturing,30 days
CLI-2567,SMB,FMCG,Net-15
CLI-3231,SMB,Textiles,Net-60
CLI-4715,Mid-Market,Construction,30 days
CLI-4489,SMB,FMCG,Net-60
CLI-4102,Enterprise,Retail,Net-30
CLI-4339,Enterprise,Construction,Net-60
CLI-3713,Enterprise,Logistics,Net-15
CLI-0506,Enterprise,Manufacturing,Net-15
CLI-1175,Mid-Market,IT Services,Net-30
CLI-3007,Enterprise,IT Services,Net-15
CLI-1074,Enterprise,Textiles,Net-30
CLI-2564,ENTERPRISE,Logistics,Net-30
CLI-1315,Smb,Textiles,Net-30
CLI-2827,SMB,FMCG,NET-60
CLI-1838,SMB,FMCG,Net-60
CLI-4581,Enterprise ,FMCG,Net-30
CLI-0609,Enterprise,Textiles,Net-15
CLI-2345,MID-MARKET,Manufacturing,60 days
CLI-2987,Enterprise,Manufacturing,Net-30
CLI-4211,enterprise,,Net-15
CLI-2461,Mid-Market,IT Services,Net-15
CLI-0940,Mid-Market,IT Services,60 days
CLI-3630,Enterprise,Textiles,Net-30
CLI-0680,Enterprise,Manufacturing,Net-60
CLI-4614,SMB,Retail,NET-15
CLI-1098,SMB,IT Services,Net-15
CLI-3169,SMB,Retail,Net-15
CLI-4965,SMB,Textiles,Net-30
CLI-2656,Enterprise,Textiles,Net-60
CLI-2807,Enterprise,IT Services,Net-15
CLI-0209,Mid-Market,IT Services,Net-15
CLI-3014, SMB,Textiles,15 days
CLI-3039,Enterprise,Retail,Net-30
CLI-4670,Mid-Market,Pharma,Net-15
CLI-2812,SMB,Textiles,net15
CLI-4656,Mid-Market,Construction,Net-60
CLI-2791,Enterprise,FMCG,Net-30
CLI-4053,Mid-Market,FMCG,Net-60
CLI-2896,SMB,Construction,Net-30
CLI-2424,Enterprise,Textiles,Net-30
CLI-4918,Enterprise,Logistics,Net-60
CLI-3016,Enterprise,Logistics,Net-60
CLI-3535,Mid-Market,Construction,Net-30
CLI-2997,Mid-Market,Logistics,Net-60
CLI-3121,Mid-Market,Manufacturing,Net-15
CLI-2612, SMB,Retail,Net-15
CLI-0581,Mid-Market,Construction,Net-60
CLI-3775,SMB,Retail,Net-60
CLI-4191,Enterprise,FMCG,Net-30
CLI-1358,Mid-Market,Manufacturing,Net-15
CLI-4023,Mid-Market,Construction,Net-30
CLI-4852,Mid-Market,Manufacturing,Net-30
CLI-1060,Enterprise,Manufacturing,Net-30
CLI-0174,SMB,FMCG,Net-15
CLI-3756,Mid-Market,IT Services,Net-60
CLI-3308,Mid-Market,Textiles,Net-30
CLI-4985,SMB,Pharma,Net-30
CLI-1620,Enterprise,Pharma,Net-15
CLI-2296,Mid-Market,FMCG,Net-15
CLI-3745,Mid Market,Logistics,Net-15
CLI-1694,Enterprise,FMCG,Net-15
CLI-1790,SMB,IT Services,Net-30
CLI-2999,Enterprise,IT Services,Net-15
CLI-0959,Smb,Construction,Net-60
CLI-0139,Enterprise,Pharma,Net-60
CLI-4431,Enterprise,Retail,Net-60
CLI-0313,SMB,Logistics,Net-15
CLI-0621,Mid-Market,Manufacturing,Net-30
CLI-4491,SMB,IT Services,
CLI-2626,Enterprise,Textiles,Net-15
CLI-0437,Enterprise,Retail,Net-30
CLI-4504,SMB,Textiles,Net-60
CLI-4843,Enterprise,Manufacturing,Net-15
CLI-2916,smb,Construction,Net-60
CLI-2030,Mid-Market,Logistics,Net-15
CLI-1834,SMB,Logistics,Net-15
CLI-4459,SMB,FMCG,Net-60
CLI-1178,SMB,Logistics,Net-30
CLI-3080,SMB,FMCG,Net-15
CLI-4942,Mid-Market,IT Services,Net-30
CLI-4087,SMB,Retail,Net-15
CLI-4134,SMB,Logistics,Net-15
CLI-4870,Enterprise,Construction,Net-15
CLI-0962,SMB,FMCG,Net-30
CLI-4810,Enterprise,Logistics,Net-30
CLI-2600,Enterprise,Construction,Net-60
CLI-4718,Mid Market,Pharma,Net-15
CLI-2007,Mid-Market,Retail,Net-30
CLI-1847,SMB,Manufacturing,Net-15
CLI-0387,Mid-Market,Textiles,Net-30
CLI-1055,Enterprise,Pharma,Net-15
CLI-0698,SMB,Retail,Net-15
CLI-0485,Enterprise,FMCG,Net-60
CLI-1691,SMB,Textiles,Net-60
CLI-2647,Mid-Market,Logistics,
CLI-4548,Enterprise,IT Services,Net-15
CLI-0197,Mid-Market,Construction,Net-15
CLI-3380,Enterprise,Logistics,
CLI-2660,Mid-Market,Textiles,Net-15
CLI-0261,ENTERPRISE,Retail,Net-60
CLI-2250,Mid-Market,Textiles,Net-15
CLI-3455,Mid-Market,IT Services,60 days
CLI-1308,Enterprise,Pharma,Net-15
CLI-2286,SMB,Construction,Net-30
CLI-4774,MID-MARKET,Logistics,Net-60
CLI-2563,Mid-Market,FMCG,
CLI-2145,SMB,IT Services,Net-15
CLI-1960,Mid-Market,IT Services,Net-60
CLI-1325,Mid Market,Manufacturing,Net-15
CLI-3468,Mid-Market,Construction,15 days
CLI-0087,SMB,IT Services,Net-30
CLI-0238,Enterprise,Retail,Net-30
CLI-4906,SMB,Pharma,Net-30
CLI-3812,Enterprise,Logistics,
CLI-4380,Mid-Market,Manufacturing,60 days
CLI-2886,Enterprise,FMCG,Net-60
CLI-2706,SMB,Textiles,Net-60
CLI-4460,Enterprise,Retail,Net-15
CLI-2322,Mid-Market,Retail,30 days
CLI-1336,Mid-Market,IT Services,Net-15
CLI-0578,Enterprise,Textiles,
CLI-1461,SMB,Construction,Net-30
CLI-1536,Mid-Market,Pharma,Net-15
CLI-1698,Mid-Market,FMCG,Net-30
CLI-1870,Mid-Market,Manufacturing,Net-30
CLI-4092,Enterprise,Construction,Net-60
CLI-3533,Mid-Market,Textiles,Net-60
CLI-2168,SMB,Manufacturing,Net-15
CLI-4219,ENTERPRISE,Pharma,Net-30
CLI-2282,SMB,Manufacturing,
CLI-2434,Mid-Market,IT Services,Net-30
CLI-0084,Mid-Market,Textiles,Net-30
CLI-3114, SMB,FMCG,Net-60
CLI-2813,Mid-Market,Manufacturing,Net-15
CLI-3203,Enterprise,Manufacturing,Net-60
CLI-4323,SMB,IT Services,Net-60
CLI-1908,Mid-Market,IT Services,Net-30
CLI-4943,Mid-Market,Textiles,Net-15
CLI-3275,Enterprise,Manufacturing,Net-15
CLI-2339,Mid-Market,Retail,NET-15
CLI-3452,Enterprise,Logistics,Net-30
CLI-4783,Mid-Market,Pharma,Net-30
CLI-2947,Enterprise,Construction,Net-15
CLI-0567,Mid-Market,Construction,net60
CLI-4403,Mid-Market,Retail,Net-15
CLI-4571,mid-market,Retail,Net-15
CLI-3905,Enterprise,IT Services,Net-60
CLI-3405,Enterprise,Construction,
CLI-0852,SMB,Logistics,Net-15
CLI-0855,SMB,Textiles,NET-60
CLI-4961,Enterprise,Textiles,Net-60
CLI-0317,SMB,Retail,Net-60
CLI-3754,Enterprise,Logistics,Net-15
CLI-3686,Enterprise,Textiles,Net-30
CLI-4742,Enterprise,Logistics,Net-60
CLI-1827,Enterprise,Textiles,Net-60
CLI-4270,SMB,Textiles,Net-15
CLI-3364,Mid-Market,Logistics,Net-30
CLI-2379,Mid-Market,Textiles,Net-30
CLI-2767,SMB,Construction,Net-15
CLI-2804,Mid-Market,FMCG,Net-60
CLI-2713, SMB,Logistics,Net-15
CLI-1249,Enterprise,Logistics,Net-60
CLI-0343,Enterprise,Retail,Net-30
CLI-2086,SMB,Logistics,Net-30
CLI-1338,Mid-Market,FMCG,Net-30
CLI-2558,SMB,Manufacturing,net15
CLI-0186,SMB,Retail,NET-15
CLI-3672,SMB,FMCG,Net-60
CLI-2822,Mid-Market,IT Services,net30
CLI-4512,Mid-Market,Logistics,Net-15
CLI-1395,mid-market,FMCG,Net-30
CLI-1037,Smb,Logistics,Net-30
CLI-1808,Mid Market,Retail,Net-30
CLI-3788,SMB,Logistics,Net-15
CLI-1031,Enterprise ,Logistics,Net-30
CLI-0499,SMB,,Net-60
CLI-1789,Enterprise,FMCG,Net-30
CLI-3849,SMB,IT Services,Net-30
CLI-4968,SMB,Retail,Net-30
CLI-2921,Enterprise,IT Services,Net-30
CLI-4348,SMB,Construction,net30
CLI-2783,SMB,FMCG,Net-30
CLI-1745,Smb,Construction,Net-60
CLI-3787,Enterprise,Manufacturing,Net-30
CLI-2087,SMB,Pharma,Net-60
CLI-0459,Mid-Market,Construction,Net-30
CLI-0300,Mid-Market,Pharma,Net-15
CLI-4094,Enterprise,Manufacturing,Net-15
CLI-3711,Mid-Market,Construction,Net-30
CLI-1058,Mid-Market,Construction,Net-15
CLI-1581,Enterprise,Retail,Net-15
CLI-1422,enterprise,IT Services,Net-30
CLI-3484,SMB,Textiles,Net-60
CLI-2803,SMB,Pharma,Net-30
CLI-3203,SMB,Manufacturing,Net-30
CLI-3935,Enterprise,Logistics,Net-60
CLI-3017,Mid-Market,Pharma,
CLI-2843,Enterprise,Logistics,Net-30
CLI-2179,SMB,FMCG,Net-30
CLI-1818,SMB,Manufacturing,Net-15
CLI-1865,Mid-Market,Construction,Net-30
CLI-0953,Enterprise,IT Services,Net-30
CLI-4892,Enterprise,Retail,Net-30
CLI-3332,SMB,Pharma,Net-15
CLI-0060,Mid-Market,Construction,Net-15
CLI-0656,mid-market,Textiles,Net-60
CLI-3586,Enterprise,FMCG,Net-15
CLI-2201,Enterprise,Textiles,Net-60
CLI-1856,Enterprise ,Retail,Net-60
CLI-4597,SMB,Retail,Net-15
CLI-3677,SMB,Logistics,Net-60
CLI-3958,SMB,Logistics,Net-60
CLI-4144,Mid-Market,Manufacturing,NET-60
CLI-0052,Mid-Market,Pharma,15 days
CLI-1226,Mid-Market,Manufacturing,Net-60
CLI-1993,Mid-Market,Logistics,Net-60
CLI-0239,Mid-Market,Retail,Net-30
CLI-4714,Mid-Market,Textiles,Net-60
CLI-3791,SMB,Logistics,Net-30
CLI-4336,SMB,Manufacturing,Net-30
CLI-1180,Enterprise,Logistics,Net-15
CLI-3861,SMB,Construction,Net-30
CLI-1525,SMB,Manufacturing,Net-60
CLI-2769,Mid-Market,,Net-60
CLI-4437,Mid-Market,Manufacturing,Net-15
CLI-3502,Enterprise,FMCG,Net-15
CLI-2653,Mid-Market,FMCG,Net-15
CLI-3189,SMB,Retail,Net-60
CLI-4466,Enterprise,Pharma,Net-60
CLI-3937,Enterprise,Logistics,Net-15
CLI-3626,smb,Logistics,Net-30
CLI-1039,Mid-Market,Logistics,Net-60
CLI-2401,smb,Manufacturing,Net-60
CLI-3576,Enterprise,FMCG,Net-60
CLI-4285,SMB,Manufacturing,Net-60
CLI-3127, SMB,FMCG,Net-30
CLI-3544,Mid-Market,Textiles,Net-15
CLI-1704,Mid-Market,IT Services,
CLI-0138,Mid-Market,Construction,Net-60
CLI-1306,Mid-Market,Logistics,Net-30
CLI-1076,Enterprise,IT Services,Net-30
CLI-4946,Enterprise,IT Services,Net-15
CLI-0747,Enterprise,Textiles,Net-60
CLI-3771,SMB,Retail,Net-15
CLI-4551,Enterprise,Retail,NET-15
CLI-4971, SMB,,Net-60
CLI-1373,Mid-Market,Pharma,Net-15
CLI-1805,Mid-Market,,Net-60
CLI-0650,SMB,Retail,Net-60
CLI-1987,Enterprise,FMCG,Net-15
CLI-0365,SMB,FMCG,30 days
CLI-1263,Enterprise,IT Services,Net-30
CLI-1261,Enterprise,Retail,Net-60
CLI-0295,Mid-Market,FMCG,Net-30
CLI-3679,Mid-Market,FMCG,Net-15
CLI-2348,smb,Construction,Net-15
CLI-4364,SMB,IT Services,Net-15
CLI-1281,Enterprise,Logistics,Net-60
CLI-4109,SMB,IT Services,Net-15
CLI-4398,SMB,Textiles,Net-30
CLI-1439,Enterprise,IT Services,Net-15
CLI-2541,Mid-Market,Pharma,
CLI-4309,Enterprise,,Net-15
CLI-4828,Enterprise,Construction,Net-60
CLI-3196,Enterprise,Pharma,Net-15
CLI-2233,Mid-Market,Textiles,Net-30
CLI-4812,Mid-Market,Pharma,Net-30
CLI-0340,Mid-Market,Logistics,Net-30
CLI-4785,Smb,Construction,Net-15
CLI-3546,SMB,Logistics,Net-30
CLI-3124,Enterprise,IT Services,Net-15
CLI-4427,Enterprise,Logistics,Net-30
CLI-4287,SMB,,Net-30
CLI-1404,SMB,Retail,NET-60
CLI-0623,Mid-Market,Retail,Net-60
CLI-1143,Mid-Market,Pharma,Net-30
CLI-2774,SMB,Logistics,Net-15
CLI-1442,Mid-Market,Textiles,Net-15
CLI-4279,Enterprise,Logistics,Net-60
CLI-4514,Enterprise,Construction,30 days
CLI-1354,Mid-Market,Construction,Net-60
CLI-0236,Mid-Market,FMCG,Net-60
CLI-4284,Mid-Market,Logistics,net15
CLI-0655,Enterprise,Pharma,
CLI-1243,SMB,Pharma,Net-30
CLI-2672,Mid-Market,Pharma,net60
CLI-3548,Enterprise,FMCG,Net-60
CLI-2898,Mid-Market,Textiles,Net-60
CLI-1898,SMB,IT Services,Net-60
CLI-3086,Mid-Market,,Net-30
CLI-3288,ENTERPRISE,Textiles,Net-60
CLI-4208,SMB,Logistics,Net-60
CLI-2715,SMB,FMCG,Net-60
CLI-4184,Enterprise,IT Services,Net-30
CLI-2841,Mid-Market,IT Services,Net-60
CLI-2448,SMB,Logistics,Net-60
CLI-2613,Enterprise,Textiles,Net-30
CLI-0636,SMB,FMCG,Net-15
CLI-3410,SMB,Construction,Net-15
CLI-3237,Mid-Market,Textiles,Net-30
CLI-0390,Enterprise,Retail,Net-30
CLI-4421,SMB,Logistics,Net-30
CLI-4000,Enterprise,Logistics,Net-30
CLI-4568,SMB,Textiles,Net-15
CLI-1524,Mid-Market,Retail,Net-60
CLI-4461,enterprise,FMCG,Net-60
CLI-4027,enterprise,Manufacturing,Net-15
CLI-0118,Mid-Market,Textiles,Net-60
CLI-4454,SMB,,Net-60
CLI-3757,SMB,IT Services,Net-30
CLI-0627,SMB,IT Services,Net-60
CLI-1066,SMB,Pharma,Net-15
CLI-0862,SMB,IT Services,Net-60
CLI-0514,Enterprise,IT Services,Net-30
CLI-1541,SMB,FMCG,Net-30
CLI-3428,Enterprise,Logistics,Net-60
CLI-2885,Mid-Market,Textiles,
CLI-3741,Mid-Market,Manufacturing,Net-60
CLI-2444,SMB,Pharma,Net-30
CLI-2329,SMB,Construction,Net-15
CLI-1327,SMB,Logistics,Net-30
CLI-3391,Mid-Market,IT Services,Net-60
CLI-4399,Mid-Market,Retail,Net-30
CLI-0553,Mid-Market,Pharma,Net-15
CLI-4031,Mid-Market,Textiles,Net-60
CLI-1444,Mid-Market,FMCG,Net-15
CLI-3605,SMB,FMCG,
CLI-1747,Mid-Market,Logistics,Net-60
CLI-0434,Mid-Market,FMCG,Net-60
CLI-2033,SMB,Textiles,Net-15
CLI-1977,SMB,IT Services,Net-60
CLI-2454,Mid-Market,Retail,net30
CLI-3683,mid-market,Textiles,
CLI-1070,Mid-Market,Construction,Net-15
CLI-1076,Mid-Market,Construction,Net-30
CLI-0288,SMB,Manufacturing,Net-60
CLI-3103,SMB,Construction,Net-60
CLI-0837,SMB,Textiles,
CLI-1902,Enterprise,,60 days
CLI-2590,Enterprise,Manufacturing,Net-60
CLI-0248,SMB,Textiles,Net-15
CLI-0595,SMB,Retail,Net-60
CLI-2068,Enterprise,Construction,Net-30
CLI-3757,Mid-Market,Manufacturing,Net-15
CLI-2747,Mid-Market,Retail,
CLI-3432,SMB,,Net-15
CLI-0232,Mid-Market,Logistics,Net-60
CLI-3813,mid-market,Logistics,Net-30
CLI-0509,SMB,Logistics,net30
CLI-1967,SMB,Pharma,Net-15
CLI-1084,MID-MARKET,Manufacturing,Net-60
CLI-1115,Mid-Market,FMCG,Net-60
CLI-3294,Enterprise,Retail,NET-30
CLI-4542,ENTERPRISE,FMCG,Net-30
CLI-3356,SMB,,Net-30
CLI-2951,SMB,Manufacturing,Net-30
CLI-0573,Enterprise,IT Services,Net-30
CLI-0974,Mid Market,Textiles,Net-60
CLI-3336,Enterprise,Retail,Net-30
CLI-2863,Enterprise,FMCG,Net-60
CLI-3457,SMB,Logistics,Net-60
CLI-1986,SMB,Logistics,Net-60
CLI-4949,Enterprise,Retail,Net-60
CLI-3921,Enterprise,Logistics,Net-30
CLI-2414,SMB,Textiles,Net-15
CLI-2346,SMB,Retail,Net-15
CLI-4326,SMB,,Net-60
CLI-0192,Mid-Market,Manufacturing,Net-30
CLI-1255,SMB,Retail,Net-60
CLI-0909,Mid-Market,Logistics,Net-30
CLI-0223,SMB,Construction,Net-60
CLI-4939,Mid-Market,Logistics,Net-60
CLI-4227,Enterprise,Retail,net60
CLI-2042,Mid-Market,Manufacturing,Net-30
CLI-3088,enterprise,Textiles,Net-15
CLI-2058,Mid-Market,FMCG,Net-30
CLI-1711,SMB,Retail,Net-60
CLI-4764,Enterprise,Construction,Net-30
CLI-0525,SMB,Textiles,Net-15
CLI-2727,Enterprise,Textiles,Net-60
CLI-3717,Mid-Market,IT Services,Net-30
CLI-1491,Enterprise,Manufacturing,Net-60
CLI-3564,Enterprise,IT Services,Net-60
CLI-4933,Mid-Market,Retail,Net-15
CLI-2690,Smb,Logistics,Net-30
CLI-0027,Enterprise,Textiles,Net-60
CLI-3408,Mid-Market,Manufacturing,Net-60
CLI-1746,SMB,FMCG,Net-30
CLI-4762, SMB,Pharma,Net-15
CLI-1116,Enterprise,Construction,Net-15
CLI-0713,Enterprise,FMCG,Net-15
CLI-0947,Mid-Market,FMCG,
CLI-0035, SMB,FMCG,Net-15
CLI-2275,SMB,Construction,Net-30
CLI-1931,SMB,IT Services,net15
CLI-0568,Enterprise,Construction,Net-30
CLI-2416,Mid-Market,FMCG,net30
CLI-3703,SMB,Pharma,Net-15
CLI-2114,SMB,FMCG,Net-15
CLI-4201, SMB,IT Services,Net-30
CLI-2699,Mid-Market,Logistics,Net-30
CLI-2284,Mid-Market,Logistics,net15
CLI-2402,SMB,Logistics,Net-60
CLI-2709,Mid-Market,,Net-60
CLI-3856,Mid-Market,Logistics,Net-15
CLI-3777,Mid-Market,Construction,Net-30
CLI-4299,Mid-Market,Manufacturing,Net-30
CLI-4439,SMB,Pharma,Net-15
CLI-4831,Mid-Market,Textiles,Net-15
CLI-3728,Mid Market,IT Services,Net-15
CLI-3691,Enterprise,Pharma,Net-60
CLI-4248, SMB,Manufacturing,Net-15
CLI-4125,Mid-Market,Retail,Net-60
CLI-2061,Enterprise,IT Services,Net-30
CLI-3506,MID-MARKET,Pharma,Net-15
CLI-3654,Enterprise,Textiles,Net-15
CLI-3472,SMB,Manufacturing,Net-15
CLI-1483,SMB,Retail,Net-30
CLI-4084,Mid-Market,Pharma,Net-15
CLI-1181,Mid-Market,,Net-60
CLI-2820,Mid-Market,Textiles,Net-60
CLI-2224,Enterprise,Textiles,Net-30
CLI-0389,SMB,Manufacturing,Net-30
CLI-4386,Enterprise,Textiles,Net-15
CLI-2753,Mid-Market,Construction,Net-15
CLI-4089,SMB,Manufacturing,
CLI-1501,Mid-Market,Construction,Net-30
CLI-3753,Enterprise,Construction,
CLI-0644,Enterprise,Textiles,Net-30
CLI-3521,Mid-Market,Logistics,Net-15
CLI-2149,SMB,IT Services,Net-30
CLI-0661,Enterprise,Retail,Net-15
CLI-1477,Enterprise,IT Services,Net-15
CLI-3887,Enterprise,Logistics,Net-30
CLI-2065,Enterprise,Manufacturing,Net-15
CLI-4487,Enterprise,Textiles,Net-30
CLI-3947,Mid-Market,Pharma,15 days
CLI-0850,SMB,IT Services,Net-30
CLI-3733,Enterprise,Pharma,Net-15
CLI-2031,SMB,Textiles,Net-30
CLI-4784,SMB,Textiles,net60
CLI-1430,Enterprise,,Net-60
CLI-2415,Enterprise,Retail,Net-15
CLI-0041,Enterprise,Logistics,15 days
CLI-3167,SMB,Retail,NET-60
CLI-2499,ENTERPRISE,Logistics,Net-15
CLI-3661,Enterprise,Pharma,Net-15
CLI-2295,Mid-Market,Manufacturing,Net-60
CLI-4423,Enterprise,Retail,Net-30
CLI-4988,SMB,Construction,
CLI-2093,Mid-Market,FMCG,Net-30
CLI-3855,Enterprise,Manufacturing,
CLI-2310,Mid-Market,Construction,Net-30
CLI-0527,Mid-Market,Retail,Net-15
CLI-1155,Enterprise,Retail,Net-60
CLI-4996,Mid-Market,IT Services,Net-15
CLI-0836,Mid-Market,Manufacturing,Net-15
