payment_id,invoice_id,payment_date,amount_paid,discount_applied
PAY-4135,INV-4206,2026-04-04,863708.89,30109.86
PAY-1131,INV-1137,2026-10-27,881661.34,0.00
PAY-2625,INV-2648,2026-06-04,177744.07,0.00
PAY-1716,INV-1730,2026-02-30,763536.34,28460.45
PAY-6293,INV-6407,2026-06-10,909405.60,0.00
PAY-2240,INV-2262,2026-08-31,693188.43,-460.04
PAY-4542,INV-4632,,988979.56,
PAY-5640,INV-5745,2026-12-09,1721098.76,63942.34
PAY-1791,INV-1803,01-11-2025,,0.00
PAY-7079,INV-7199,2026-04-08,1411159.50,18534.33
PAY-2464,INV-2478,2026-03-19,1496415.25,
PAY-1482,INV-1491,2026-04-26,91374.79,0.00
PAY-4598,INV-4685,,,46002.11
PAY-5331,INV-5438,2025-06-20,30981.56,0.00
PAY-2843,INV-2872,2026-04-03,418483.70,0.00
PAY-5622,INV-5725,2025-07-17,538588.97,0.00
PAY-6291,INV-6406,2025-11-11,1230249.29,0.00
PAY-2182,INV-2203,2026-06-01,854930.36,0.00
PAY-5387,INV-5494,2026-01-05,1857655.43,0.00
PAY-1270,INV-1279,2026-04-02,1769994.04,
PAY-5167,INV-5273,2026-02-20,1380799.16,0.00
PAY-1079,INV-1082,2025-06-06,65368.36,0.00
PAY-1881,INV-1901,2026-04-28,1710001.80,36849.93
PAY-2204,INV-2226,2025-10-30,1213179.02,0.00
PAY-2095,INV-2112,2025-05-24,1928053.49,0.00
PAY-3218,INV-3280,2026-04-07,778800.95,0.00
PAY-5985,INV-6098,2025-10-28,,40353.53
PAY-3726,INV-3788,2026-05-21,1667321.14,0.00
PAY-2563,INV-2582,2027-01-10,122940.29,0.00
PAY-2109,INV-2129,2026-09-05,566939.80,0.00
PAY-2262,INV-2283,2026-03-15,363884.14,5227.02
PAY-2615,INV-2636,2026-08-06,141710.95,4289.69
PAY-7423,INV-9378,2026-04-05,457166.48,0.00
PAY-5149,INV-5253,2025-12-14,1008272.08,0.00
PAY-4901,INV-4993,,228045.90,0.00
PAY-5445,INV-5552,2026-11-26,1155774.06,25455.17
PAY-2688,INV-2708,15-12-2026,1282781.71,0.00
PAY-5434,INV-5536,2025-08-01,1385822.57,0.00
PAY-1146,INV-1154,2026-08-16,1314196.54,31474.71
PAY-6664,INV-6780,2026-05-08,621449.44,0.00
PAY-5790,INV-5901,2026-11-04,524993.18,57026.74
PAY-1166,INV-1175,02-07-2026,1644519.64,0.00
PAY-2989,INV-3021,2026-12-10,1793983.17,0.00
PAY-4545,INV-4634,2026-04-14,625968.88,92210.14
PAY-1961,INV-1986,2025-08-16,331871.77,
PAY-6671,INV-6786,2025-02-30,1644139.64,0.00
PAY-3911,INV-3975,2025-09-18,1387883.22,0.00
PAY-5018,INV-5113,2026-08-14,134792.38,0.00
PAY-7007,INV-7129,2025-12-09,75073.28,0.00
PAY-3342,INV-3401,2026-02-13,1964667.77,1619.21
PAY-3261,INV-3321,2026-10-15,818758.00,0.00
PAY-2446,INV-2463,2026-02-30,510422.84,15255.39
PAY-2876,INV-2905,2026-02-28,-677007.24,5021.69
PAY-1318,INV-1327,2025-05-20,1087234.21,17079.32
PAY-3965,INV-4027,2026-01-15,1997280.85,0.00
PAY-7293,INV-7416,2026-07-24,618088.68,78826.10
PAY-5644,INV-5748,03-06-2026,880569.94,0.00
PAY-7073,INV-7193,2026-06-27,147279.23,0.00
PAY-5866,INV-5981,2026-02-20,111576.80,0.00
PAY-7319,INV-7443,2026-02-21,654530.50,19268.48
PAY-6030,INV-6143,2026-06-08,123442.45,4083.83
PAY-6666,INV-6782,2025-09-03,97329.05,5947.96
PAY-4985,INV-5078,2025-09-18,212710.08,0.00
PAY-2323,INV-2348,2026-02-30,409448.40,10241.18
PAY-3867,INV-3931,2026-12-18,1511797.12,0.00
PAY-2544,INV-2562,2026-01-14,1435953.06,0.00
PAY-7234,INV-7360,2026-03-20,295107.74,0.00
PAY-3573,INV-3637,2026-07-18,1201090.48,52072.14
PAY-7150,INV-7272,2025-08-27,1743012.33,0.00
PAY-1278,INV-1287,2026-07-12,348001.39,3091.13
PAY-1162,INV-1172,16-07-2025,624638.46,0.00
PAY-3166,INV-3227,2026-09-05,,0.00
PAY-3563,INV-3621,2025-07-28,32573.54,870.46
PAY-3047,INV-3083,2025-12-17,237582.21,8399.04
PAY-4749,INV-4830,2026-03-21,493741.96,18018.94
PAY-5634,INV-5739,2025-06-04,255048.49,0.00
PAY-2692,INV-2712,2025-07-27,1115007.92,1446.41
PAY-7226,INV-7353,2026-03-10,1631981.74,0.00
PAY-1159,INV-1169,2026-04-29,651669.05,
PAY-2419,INV-2441,2026-10-05,1497735.02,0.00
PAY-5383,INV-5490,2025-08-14,1686993.83,79010.51
PAY-1903,INV-1923,2025-08-01,417599.96,0.00
PAY-5380,INV-5487,2026-08-05,930673.88,0.00
PAY-3474,INV-3538,2027-01-04,210083.17,0.00
PAY-6409,INV-6526,2026-08-07,1476484.37,37492.28
PAY-2300,INV-2326,2026-03-14,1942961.17,0.00
PAY-6454,INV-6575,2026-10-20,219721.08,5997.21
PAY-2733,INV-2748,2026-08-26,871119.97,0.00
PAY-1320,INV-1331,2026-07-02,477132.54,11387.45
PAY-3711,INV-3771,2026-09-21,429439.87,6320.47
PAY-4106,INV-4176,2026-01-29,230518.43,0.00
PAY-6127,INV-6234,2026-10-16,607471.82,0.00
PAY-3178,INV-3239,2026-07-09,641401.88,25664.99
PAY-4671,INV-4756,2026-10-15,769447.96,0.00
PAY-3075,INV-3111,2025-06-27,1754569.16,0.00
PAY-3632,INV-3693,2026-03-22,-1291009.83,
PAY-3647,INV-3706,10-01-2027,924886.46,16060.36
PAY-7190,INV-7315,2025-12-01,337162.47,11448.68
PAY-1233,INV-1240,2026-01-22,819028.47,0.00
PAY-6254,INV-6368,2026-02-20,713755.83,5645.67
PAY-2757,INV-2773,2025-08-09,1352816.02,56644.89
PAY-1865,INV-1881,2025-10-07,1503555.91,0.00
PAY-6971,INV-7093,2026-12-01,1584520.44,8769.47
PAY-6276,INV-6392,2026-06-10,803270.32,32716.34
PAY-5521,INV-5626,2026-07-27,85561.43,10729.32
PAY-1805,INV-1817,2026-11-12,690627.29,0.00
PAY-6426,INV-6541,2026-12-02,591060.03,0.00
PAY-5131,INV-5234,2026-10-19,116547.92,0.00
PAY-7165,INV-7288,2025-02-30,334259.20,359.25
PAY-4282,INV-4359,2025-05-26,579299.71,0.00
PAY-3241,INV-3301,2026-09-25,611444.33,0.00
PAY-4606,INV-4694,2025-09-20,1365385.09,
PAY-6463,INV-6583,2025-07-19,1618382.91,15689.06
PAY-4684,INV-4765,2026-08-06,1019419.91,48635.98
PAY-4021,INV-4086,2026-09-18,723243.26,0.00
PAY-3285,INV-3349,2025-07-18,809679.45,35955.20
PAY-7301,INV-7424,,680359.69,0.00
PAY-6230,INV-6345,2026-09-17,1918318.08,46985.20
PAY-7467,INV-9260,2026-07-08,484402.68,0.00
PAY-6361,INV-6475,2026-01-27,,0.00
PAY-6644,INV-6760,2026-02-06,322750.40,14921.94
PAY-6323,INV-6435,2026-10-22,268378.75,0.00
PAY-6278,INV-6393,2026-05-25,135388.76,1256.34
PAY-2586,INV-2605,2026-03-23,535958.00,16001.66
PAY-4155,INV-4230,2026-07-02,77078.67,0.00
PAY-1966,INV-1991,2026-05-23,703836.68,0.00
PAY-3124,INV-3165,09-07-2025,19174.75,0.00
PAY-6911,INV-7032,2026-07-31,388173.23,24900.58
PAY-2383,INV-2410,2025-10-10,1197558.48,37519.71
PAY-3391,INV-3456,2026-07-09,1490988.18,0.00
PAY-1506,INV-1512,2026-12-13,768741.60,269.79
PAY-6166,INV-6275,2026-03-14,908286.61,43608.58
PAY-5138,INV-5241,2026-06-17,-356766.31,17882.00
PAY-3131,INV-3177,2025-07-18,567053.06,0.00
PAY-2151,INV-2172,2025-10-16,368327.37,0.00
PAY-2848,INV-2876,2026-02-01,584002.60,48614.76
PAY-4670,INV-4756,2026-10-19,1083712.70,54233.72
PAY-6759,INV-6870,2026-02-12,488456.89,0.00
PAY-5931,INV-6043,2026-04-12,964937.05,39900.60
PAY-6618,INV-6732,2025-12-23,963539.42,3188.07
PAY-7047,INV-7170,04-09-2025,433790.40,65215.99
PAY-1296,INV-1306,2026-12-22,1217094.60,0.00
PAY-1964,INV-1989,2026-03-09,1953867.35,214.94
PAY-4877,INV-4968,2025-11-15,1306799.94,0.00
PAY-4150,INV-4225,2025-11-05,,16168.37
PAY-3928,INV-3989,2026-02-18,795957.84,39480.34
PAY-7089,INV-7209,2026-11-27,237529.97,0.00
PAY-3797,INV-3861,,1161688.88,0.00
PAY-3825,INV-3889,2025-08-25,1593958.12,70815.99
PAY-6535,INV-6655,2026-05-09,651702.31,0.00
PAY-4902,INV-4994,2026-04-25,1007305.71,51914.36
PAY-5299,INV-5405,2026-11-14,1711213.38,8593.28
PAY-4551,INV-4639,11-10-2026,1297507.29,0.00
PAY-4442,INV-4521,2027-01-31,1723123.76,0.00
PAY-2726,INV-2741,2026-09-08,,-2116.29
PAY-4664,INV-4751,2026-09-17,804332.98,33512.19
PAY-5766,INV-5879,2026-03-28,642556.16,0.00
PAY-3772,INV-3837,2025-09-01,10524.98,0.00
PAY-2067,INV-2088,2026-01-19,1117621.31,0.00
PAY-2712,INV-2728,2027-01-05,425388.51,0.00
PAY-2235,INV-2255,2025-10-23,243235.10,0.00
PAY-1472,INV-1484,2026-08-28,503353.02,0.00
PAY-5357,INV-5464,2026-10-02,593496.52,0.00
PAY-5581,INV-5685,2026-09-01,,29750.00
PAY-1527,INV-1534,2025-11-29,93389.52,0.00
PAY-1326,INV-1337,2025-06-27,20363.18,202.91
PAY-3804,INV-3867,2026-09-18,379642.22,0.00
PAY-1234,INV-1241,2025-10-16,77756.76,0.00
PAY-7300,INV-7423,2025-07-27,1054380.60,34446.75
PAY-1262,INV-1272,2026-09-29,1264923.49,0.00
PAY-4308,INV-4384,2026-09-28,1335699.84,68247.70
PAY-5831,INV-5946,14-04-2026,1608905.97,0.00
PAY-4667,INV-4753,2025-09-29,507795.17,0.00
PAY-7178,INV-7302,2026-10-28,760020.93,
PAY-1960,INV-1985,2026-11-09,57567.00,142.15
PAY-4742,INV-4822,2026-08-21,1094933.58,40578.50
PAY-3501,INV-3563,2026-01-27,442809.46,19117.84
PAY-4707,INV-4789,2025-09-21,48376.02,0.00
PAY-6742,INV-6856,2025-08-27,1337010.64,0.00
PAY-4102,INV-4171,2026-02-13,277218.36,0.00
PAY-7166,INV-7289,2025-08-22,754490.73,14332.35
PAY-4447,INV-4527,2025-10-07,1231783.22,0.00
PAY-3754,INV-3816,,1890301.78,
PAY-6673,INV-6788,2025-11-24,1122908.59,-159.41
PAY-4450,INV-4531,2026-11-17,,0.00
PAY-3239,INV-3300,2026-07-09,270359.68,0.00
PAY-6733,INV-6845,2026-03-04,1788579.34,
PAY-1921,INV-1941,2026-08-23,128020.25,0.00
PAY-6070,INV-6184,2026-05-01,278739.20,0.00
PAY-1806,INV-1818,2025-02-30,637036.85,0.00
PAY-2215,INV-2235,2026-08-19,565639.53,0.00
PAY-6961,INV-7083,2026-12-30,1577886.43,0.00
PAY-1486,INV-1494,2025-11-03,579311.61,37219.08
PAY-3033,INV-3067,2026-12-17,,44428.87
PAY-5435,INV-5537,2025-08-08,76529.07,0.00
PAY-4350,INV-4424,2025-07-09,877380.14,0.00
PAY-6608,INV-6723,2026-01-25,522215.09,0.00
PAY-5758,INV-5871,2025-06-01,874039.80,27265.77
PAY-5360,INV-5468,2025-07-03,111173.30,0.00
PAY-1886,INV-1906,2026-07-25,1830967.66,0.00
PAY-3008,INV-3042,2026-05-03,1964250.25,0.00
PAY-5763,INV-5876,2026-10-17,1466056.77,0.00
PAY-5650,INV-5754,2025-08-22,1367392.15,848.05
PAY-1136,INV-1142,2025-06-14,316280.02,0.00
PAY-3104,INV-3139,2026-07-18,1243865.09,0.00
PAY-3325,INV-3385,2026-08-09,,2845.90
PAY-7231,INV-7358,2025-09-12,146207.48,0.00
PAY-3444,INV-3509,2026-08-30,1854798.95,0.00
PAY-5382,INV-5489,2025-10-14,1063388.43,0.00
PAY-3306,INV-3372,2025-11-23,573522.17,10968.99
PAY-6256,INV-6370,2025-12-19,1489577.03,26984.77
PAY-1853,INV-1866,2025-11-03,1174242.96,54140.35
PAY-6198,INV-6311,2026-08-21,1388698.34,0.00
PAY-1177,INV-1184,2026-10-08,,
PAY-1546,INV-1553,2025-09-09,1678910.28,0.00
PAY-7052,INV-7175,2026-06-02,365377.74,1446.59
PAY-3255,INV-3316,2025-12-01,880482.94,17459.57
PAY-4269,INV-4346,2026-10-29,1333386.25,0.00
PAY-1780,INV-1790,2025-12-08,282003.66,0.00
PAY-3490,INV-3556,2025-11-05,398850.49,0.00
PAY-1022,INV-1022,2026-09-04,,0.00
PAY-6848,INV-6964,2025-11-15,1272441.60,33305.42
PAY-5562,INV-5666,2026-09-06,864226.04,8232.95
PAY-6893,INV-7014,2026-10-24,915697.39,45070.88
PAY-2542,INV-2560,2026-02-18,403368.02,0.00
PAY-4103,INV-4172,2026-08-03,440634.51,0.00
PAY-3735,INV-3797,2026-06-02,1299365.68,0.00
PAY-7292,INV-7415,2026-09-14,155657.90,3619.93
PAY-4950,INV-5038,2025-08-08,725945.68,0.00
PAY-5290,INV-5395,2026-03-27,320915.64,5073.31
PAY-5017,INV-5112,2026-10-09,245421.02,0.00
PAY-5654,INV-5759,2026-11-01,407350.94,0.00
PAY-7203,INV-7330,2026-09-23,1764004.34,44085.40
PAY-6551,INV-6671,2026-11-06,187602.82,0.00
PAY-5937,INV-6047,2026-05-04,345808.10,0.00
PAY-5787,INV-5899,2025-09-01,225993.99,0.00
PAY-2743,INV-2759,2026-07-13,541686.43,0.00
PAY-1030,INV-1029,2025-12-23,1022447.55,
PAY-5473,INV-5579,2025-12-20,1614787.62,-949.63
PAY-4862,INV-4953,2026-08-16,,0.00
PAY-1750,INV-1762,2026-12-13,882109.15,0.00
PAY-5553,INV-5659,2026-01-01,474385.48,53830.47
PAY-7381,INV-9096,2025-08-24,116615.15,0.00
PAY-4356,INV-4431,2025-09-03,1244013.96,-62946.69
PAY-3828,INV-3891,2026-01-04,232441.28,0.00
PAY-7363,INV-7485,2026-01-12,,0.00
PAY-2817,INV-2845,2025-08-18,580047.16,21794.29
PAY-5048,INV-5144,2025-07-17,58297.26,2665.51
PAY-4895,INV-4986,2026-11-26,1493732.20,61818.72
PAY-5672,INV-5783,2026-10-25,1700325.35,0.00
PAY-3276,INV-3338,2026-07-12,1552348.83,70541.01
PAY-4878,INV-4968,2025-09-17,545665.31,34046.77
PAY-6353,INV-6465,2025-11-03,1315937.37,16693.19
PAY-1901,INV-1920,2026-09-02,658455.55,0.00
PAY-5729,INV-5840,2026-02-01,391861.69,0.00
PAY-1442,INV-1455,2026-10-20,39096.78,0.00
PAY-6137,INV-6246,2025-11-19,653082.58,0.00
PAY-2852,INV-2879,2025-07-24,614925.86,4915.50
PAY-4688,INV-4769,2026-01-16,1717634.07,0.00
PAY-3481,INV-3546,2025-10-10,1605600.67,79394.80
PAY-2129,INV-2150,2026-01-02,1628911.63,0.00
PAY-3252,INV-3313,2026-05-11,1273851.04,0.00
PAY-4039,INV-4103,,1815266.54,0.00
PAY-4271,INV-4349,2025-02-30,4918.85,236.65
PAY-3227,INV-3288,2026-03-20,1644783.22,0.00
PAY-5900,INV-6017,2025-09-09,800729.88,0.00
PAY-1074,INV-1077,2025-11-20,1035919.10,37034.58
PAY-1765,INV-1777,2027-01-05,356611.88,435.73
PAY-3352,INV-3412,2026-12-04,917598.17,26540.54
PAY-2806,INV-2827,2026-11-08,1664091.05,0.00
PAY-4756,INV-4840,2025-08-04,1080659.86,49449.02
PAY-7276,INV-7401,2025-02-30,805287.51,53215.72
PAY-4773,INV-4858,2026-01-17,144001.10,17487.46
PAY-3926,INV-3987,2025-08-24,127831.97,0.00
PAY-2051,INV-2073,2026-07-29,525912.55,0.00
PAY-5661,INV-5769,2026-09-12,1078033.62,0.00
PAY-2233,INV-2253,2025-07-25,1712923.65,0.00
PAY-3175,INV-3236,2026-06-26,403769.15,0.00
PAY-3660,INV-3717,2025-09-19,1770757.33,50491.68
PAY-2195,INV-2218,2025-08-06,1674182.72,0.00
PAY-5814,INV-5924,2026-12-27,676009.10,0.00
PAY-5413,INV-5516,2026-04-09,548328.20,55295.81
PAY-4175,INV-4250,2026-07-12,51340.35,0.00
PAY-4930,INV-5017,2025-08-16,973462.65,0.00
PAY-5058,INV-5158,2026-01-07,1012345.24,0.00
PAY-5399,INV-5506,2025-06-08,465916.30,0.00
PAY-4361,INV-4438,2025-08-04,1692692.60,23819.43
PAY-7210,INV-7339,2026-02-02,1579583.43,0.00
PAY-6559,INV-6676,2025-07-26,514074.24,0.00
PAY-2193,INV-2213,2025-07-21,452175.01,6531.37
PAY-5231,INV-5336,2026-10-10,850852.11,35469.80
PAY-2585,INV-2604,,1120277.56,
PAY-4875,INV-4966,2026-11-23,65676.75,5176.13
PAY-5976,INV-6088,2026-07-22,1740698.24,49984.41
PAY-4074,INV-4141,2026-08-02,1500597.11,73856.21
PAY-6417,INV-6532,2026-06-07,641782.25,0.00
PAY-2952,INV-2981,2027-01-05,776163.01,74872.51
PAY-3319,INV-3381,2026-04-03,72378.36,0.00
PAY-5198,INV-5303,2026-12-03,781819.43,0.00
PAY-5337,INV-5447,2025-02-30,851490.89,0.00
PAY-3273,INV-3334,2025-06-06,1204768.17,0.00
PAY-5336,INV-5446,2025-09-25,1805778.25,0.00
PAY-6704,INV-6818,,567152.00,30679.36
PAY-4728,INV-4809,2025-06-05,1908268.37,0.00
PAY-6771,INV-6885,2026-02-23,702188.02,0.00
PAY-6811,INV-6924,2026-07-19,839986.97,19280.54
PAY-6899,INV-7019,2026-02-21,1008080.57,0.00
PAY-5754,INV-5866,2026-11-09,148921.31,4214.24
PAY-6425,INV-6541,2026-11-10,1254069.01,0.00
PAY-7315,INV-7439,2025-07-05,1209783.75,51984.20
PAY-3888,INV-3953,2025-07-19,1366606.07,0.00
PAY-5090,INV-5193,2026-12-22,1134915.39,0.00
PAY-3236,INV-3298,2026-06-13,88482.25,992.23
PAY-3598,INV-3659,2025-07-23,202621.16,0.00
PAY-4205,INV-4281,2026-11-17,147532.35,3307.00
PAY-3902,INV-3967,2025-07-21,652240.92,0.00
PAY-2598,INV-2616,,1714481.06,0.00
PAY-2199,INV-2222,2026-07-18,1290306.05,0.00
PAY-3946,INV-4009,2025-11-18,1634200.53,
PAY-7093,INV-7213,2025-07-07,1632236.35,0.00
PAY-3521,INV-3578,26-07-2025,190247.95,3078.86
PAY-4011,INV-4077,2026-03-05,676649.18,0.00
PAY-2819,INV-2847,,705235.68,0.00
PAY-5670,INV-5781,2026-05-16,1611261.55,0.00
PAY-6903,INV-7025,2026-06-29,1533451.34,-120.39
PAY-2721,INV-2737,2025-07-28,1442260.55,0.00
PAY-6421,INV-6535,2026-01-02,161930.95,0.00
PAY-7036,INV-7160,2026-09-21,90690.31,4957.92
PAY-5112,INV-5214,2025-09-22,1710685.16,82477.26
PAY-5142,INV-5244,2026-06-15,1434984.85,24091.09
PAY-4383,INV-4461,2026-04-08,1091229.08,0.00
PAY-3402,INV-3469,2026-07-30,597304.34,18086.45
PAY-2614,INV-2635,2026-06-01,725428.96,0.00
PAY-7087,INV-7207,2026-06-17,182580.60,0.00
PAY-2741,INV-2757,2025-11-25,1878964.79,0.00
PAY-6680,INV-6797,2025-12-26,712407.94,0.00
PAY-6574,INV-6692,2026-10-07,611933.74,0.00
PAY-4265,INV-4343,19-09-2026,912847.24,14819.98
PAY-4582,INV-4667,2026-03-28,646029.47,15394.37
PAY-7049,INV-7172,2025-09-24,1581480.76,26499.35
PAY-2902,INV-2933,2026-02-06,961896.31,0.00
PAY-6931,INV-7054,2025-08-22,1292906.14,0.00
PAY-4188,INV-4264,,1490212.63,0.00
PAY-6679,INV-6796,2025-10-10,889228.97,0.00
PAY-2473,INV-2488,10-10-2026,309967.99,8249.18
PAY-4735,INV-4815,2026-08-06,404010.87,0.00
PAY-1436,INV-1449,2026-02-02,741098.77,0.00
PAY-3759,INV-3822,2026-09-03,1943853.03,0.00
PAY-6189,INV-6301,2026-08-02,425556.45,4292.01
PAY-5470,INV-5576,2026-02-27,1360617.13,25800.40
PAY-1080,INV-1083,2026-10-10,744313.14,0.00
PAY-4082,INV-4150,2026-01-17,178873.21,5871.82
PAY-4863,INV-4954,,1514931.17,0.00
PAY-5680,INV-5791,2026-12-06,237780.65,22661.61
PAY-1136,INV-1142,2026-12-10,98438.51,484.75
PAY-5855,INV-5968,2025-08-13,777041.30,0.00
PAY-3440,INV-3505,2025-08-23,1526132.99,0.00
PAY-3193,INV-3254,2026-10-13,876690.61,9075.06
PAY-5472,INV-5578,2025-10-29,734075.57,0.00
PAY-1059,INV-1060,2025-12-07,1858537.09,0.00
PAY-2644,INV-2664,2026-04-18,958266.15,0.00
PAY-1450,INV-1463,2026-05-24,1548014.97,0.00
PAY-5073,INV-5176,2025-09-09,494704.70,0.00
PAY-2167,INV-2187,2026-04-15,609371.39,14608.04
PAY-5885,INV-6002,2025-06-25,510078.70,35856.62
PAY-4952,INV-5040,2025-07-18,1942566.03,20746.89
PAY-3731,INV-3794,2026-05-30,1001567.27,0.00
PAY-6711,INV-6823,2026-10-07,286523.39,0.00
PAY-1271,INV-1280,2026-12-06,960393.38,1077.85
PAY-4903,INV-4995,2026-06-19,408069.26,0.00
PAY-5474,INV-5580,2025-07-12,1523829.81,3156.88
PAY-1432,INV-1445,2025-12-18,1396570.65,0.00
PAY-5059,INV-5159,2026-03-01,383874.10,0.00
PAY-3845,INV-3907,2026-05-08,1191771.96,1573.22
PAY-5104,INV-5207,2026-11-13,1074056.36,0.00
PAY-3170,INV-3229,2025-11-11,1379746.45,0.00
PAY-5423,INV-5525,2025-07-08,394788.73,0.00
PAY-7206,INV-7333,2026-02-03,1277630.05,0.00
PAY-6022,INV-6136,2026-08-21,1606851.32,0.00
PAY-7236,INV-7363,2026-04-27,34477.52,0.00
PAY-4241,INV-4319,2026-08-25,559003.95,8287.71
PAY-4648,INV-4737,2026-07-12,387568.01,0.00
PAY-1878,INV-1898,2026-10-05,1426813.04,0.00
PAY-3850,INV-3914,2026-08-23,1711681.75,0.00
PAY-3143,INV-3194,2025-08-15,134181.32,0.00
PAY-4619,INV-4708,2026-04-25,-1662862.18,0.00
PAY-7168,INV-7292,2026-11-02,106668.73,0.00
PAY-3485,INV-3550,2026-08-01,449296.20,0.00
PAY-6717,INV-6829,2027-01-09,1594561.85,0.00
PAY-5453,INV-5560,2026-05-28,1476204.08,
PAY-5439,INV-5544,2025-12-06,1937952.73,0.00
PAY-1562,INV-1571,2026-11-23,714302.32,0.00
PAY-5569,INV-5672,2026-11-05,1872938.24,59301.02
PAY-3554,INV-3610,2026-11-06,192046.91,0.00
PAY-3596,INV-3658,2026-01-01,1444724.91,0.00
PAY-3347,INV-3407,2026-03-23,332787.85,0.00
PAY-1967,INV-1991,11-05-2026,310563.82,0.00
PAY-3403,INV-3470,2026-01-16,1309579.62,0.00
PAY-6179,INV-6291,2026-06-18,1938126.74,0.00
PAY-7009,INV-7132,2026-03-14,17537.53,0.00
PAY-5234,INV-5339,2026-11-21,238783.91,0.00
PAY-3106,INV-3141,2026-09-06,292625.75,13513.98
PAY-4004,INV-4070,2025-09-21,218774.26,0.00
PAY-2002,INV-2030,31-12-2025,168732.12,0.00
PAY-7334,INV-7456,2026-03-14,813434.32,0.00
PAY-3016,INV-3049,2026-12-08,808628.70,0.00
PAY-1344,INV-1355,25-12-2026,1590357.66,0.00
PAY-1017,INV-1017,2025-09-24,172252.67,0.00
PAY-6481,INV-6604,2026-10-03,21044.16,0.00
PAY-7451,INV-9089,2025-11-08,387725.24,0.00
PAY-4312,INV-4388,2026-01-05,228325.17,10785.43
PAY-2731,INV-2747,2026-01-22,1976469.30,0.00
PAY-1499,INV-1508,2026-05-31,754485.18,16780.49
PAY-1655,INV-1671,2025-12-10,449370.73,3821.96
PAY-3133,INV-3180,,13967.01,0.00
PAY-4280,INV-4357,2026-04-17,1064938.32,0.00
PAY-4536,INV-4624,2026-04-15,632155.09,28602.12
PAY-6701,INV-6815,2026-09-16,522121.28,0.00
PAY-7273,INV-7399,2026-11-18,934538.39,0.00
PAY-2901,INV-2932,2027-01-13,1626696.01,
PAY-1586,INV-1598,2025-06-16,1452977.30,0.00
PAY-6420,INV-6534,2026-10-15,293907.06,19899.00
PAY-4494,INV-4576,2025-08-18,156253.63,12155.97
PAY-1896,INV-1914,2026-06-24,1264169.23,0.00
PAY-6055,INV-6164,2025-05-31,318477.59,0.00
PAY-7042,INV-7165,2026-09-16,1835088.30,0.00
PAY-1794,INV-1809,2025-09-16,1110270.96,0.00
PAY-4230,INV-4308,2025-10-05,,30817.63
PAY-6196,INV-6309,2027-01-25,1482767.42,0.00
PAY-5267,INV-5372,2026-07-04,242451.84,
PAY-3238,INV-3299,2025-12-08,1068453.79,0.00
PAY-6508,INV-6631,2025-07-03,288095.75,0.00
PAY-4803,INV-4892,2026-09-24,364012.02,2784.00
PAY-2510,INV-2525,2025-08-13,458089.30,43474.87
PAY-1942,INV-1962,2025-10-21,189641.66,0.00
PAY-4019,INV-4084,2026-07-08,558601.65,
PAY-3646,INV-3705,2025-10-26,735224.50,0.00
PAY-3317,INV-3380,2026-01-24,570042.39,0.00
PAY-6350,INV-6461,2026-01-10,-1547903.53,0.00
PAY-7100,INV-7220,2025-09-27,1999488.60,0.00
PAY-3289,INV-3354,2025-05-07,896558.55,22299.99
PAY-2038,INV-2064,2026-03-21,450479.61,58052.28
PAY-6897,INV-7018,2025-09-23,155998.21,0.00
PAY-3210,INV-3272,2025-08-23,1837904.24,0.00
PAY-2945,INV-2975,26-11-2025,343989.02,0.00
PAY-6190,INV-6302,2025-11-10,623248.92,0.00
PAY-3571,INV-3632,2026-05-02,,0.00
PAY-6627,INV-6742,2026-05-21,1856507.52,0.00
PAY-5284,INV-5387,2026-08-28,438345.12,31459.12
PAY-7463,INV-9244,2026-05-13,146798.85,0.00
PAY-2134,INV-2155,2025-06-29,1016107.72,0.00
PAY-7342,INV-7464,2026-05-20,1219382.90,0.00
PAY-5329,INV-5435,2026-11-05,1335600.65,0.00
PAY-7245,INV-7370,2025-09-10,48730.07,0.00
PAY-4166,INV-4242,05-04-2026,1024781.60,0.00
PAY-2944,INV-2974,2025-12-26,805292.36,35684.64
PAY-3606,INV-3668,2026-07-20,1238164.24,0.00
PAY-2792,INV-2812,2025-10-09,385717.40,19504.84
PAY-2866,INV-2892,2025-08-16,80040.22,0.00
PAY-2758,INV-2774,2026-04-09,63211.14,333.02
PAY-2415,INV-2438,2026-06-15,315678.92,0.00
PAY-1027,INV-1027,2026-08-09,1923871.59,0.00
PAY-2694,INV-2714,2026-05-29,939046.49,32585.76
PAY-5312,INV-5417,2025-12-28,405150.02,11276.09
PAY-3232,INV-3294,2025-12-27,840565.74,0.00
PAY-7353,INV-7474,2027-01-06,405567.27,19301.43
PAY-2174,INV-2194,2026-07-14,693954.80,24569.06
PAY-1116,INV-1121,2026-01-14,449547.59,13841.02
PAY-6197,INV-6310,2026-06-28,1718436.68,0.00
PAY-5702,INV-5810,2026-11-16,1062089.02,49346.83
PAY-3753,INV-3815,2026-01-22,1743906.37,0.00
PAY-3684,INV-3743,,159411.63,0.00
PAY-1194,INV-1201,2026-01-13,117503.18,0.00
PAY-3472,INV-3537,2026-01-31,1482406.09,0.00
PAY-4713,INV-4794,2026-01-02,1259109.32,42234.68
PAY-3985,INV-4051,2025-11-29,1530978.59,0.00
PAY-6373,INV-6487,2026-06-13,713528.67,5529.32
