invoice_id,client_id,invoice_amount,due_date
INV-3796,CLI-4167,683738.15,2025-08-04
INV-1946,CLI-3903,1498506.28,2026-02-08
INV-3878,CLI-4052,693139.40,2026-03-27
INV-7405,CLI-2831,226331.35,2025-09-14
INV-5319,CLI-3211,1700070.13,2026-11-11
INV-7012,CLI-4526,1742141.76,2026-06-20
INV-2442,CLI-0389,629213.50,2025-10-03
INV-2402,CLI-3026,794355.81,2026-01-17
INV-7321,CLI-4156,1604556.11,2025-08-25
INV-4555,CLI-2909,1822888.44,2025-09-10
INV-6031,CLI-4027,1282664.39,2025-09-17
INV-5615,CLI-1232,433518.99,2026-03-15
INV-2279,CLI-3995,988324.63,
INV-6373,CLI-3203,1863727.73,2026-05-28
INV-4849,CLI-1135,1292631.18,2026-11-02
INV-1063,CLI-1361,930114.26,2025-08-22
INV-1544,CLI-3484,491215.42,2025-06-18
INV-6416,CLI-0498,1896622.45,2026-11-11
INV-6102,CLI-4765,1002748.70,2025-08-13
INV-1438,CLI-4490,-594236.79,2026-06-16
INV-5162,CLI-1825,90962.46,2026-07-14
INV-1464,CLI-2065,1122461.00,2026-05-28
INV-1736,CLI-1261,714402.41,2025-10-14
INV-3407,CLI-1218,813323.70,2026-02-22
INV-4481,CLI-3890,379381.05,2026-04-11
INV-1044,CLI-4051,1520829.77,2025-08-09
INV-4652,CLI-3020,1231951.15,2025-12-12
INV-5547,CLI-1533,1527250.05,2025-11-25
INV-6347,CLI-3421,1052284.42,2026-03-29
INV-5536,CLI-0991,1385822.57,2025-06-21
INV-7259,CLI-3126,92040.54,2026-01-14
INV-6115,CLI-1111,1278878.47,2025-08-24
INV-6444,CLI-0209,171406.79,2026-08-18
INV-4432,CLI-2900,1489865.24,2026-11-23
INV-4936,CLI-1946,49610.39,2026-10-18
INV-1839,CLI-3999,1857547.61,2025-06-23
INV-4362,CLI-1955,1385967.68,
INV-3264,CLI-3663,1675268.98,
INV-2329,CLI-4122,991191.26,2025-06-19
INV-1007,CLI-3463,130048.91,2026-12-16
INV-2859,CLI-1954,1059781.80,2025-11-04
INV-2957,CLI-3008,1178165.51,03-12-2025
INV-1275,CLI-4468,642617.28,2026-10-07
INV-4835,CLI-4814,1028365.37,2025-06-11
INV-5172,CLI-3821,11232.56,2026-11-07
INV-1207,CLI-2260,287777.67,2025-06-06
INV-3033,CLI-2982,110833.58,
INV-3984,CLI-4429,1472265.03,
INV-1795,CLI-3258,275309.34,2025-11-19
INV-2908,CLI-3910,399188.95,2026-07-22
INV-1449,CLI-0331,741098.77,2026-01-10
INV-7250,CLI-0463,1024886.23,2026-09-07
INV-3787,CLI-0562,847055.51,2026-12-12
INV-6689,CLI-2386,"₹1,381,109.45",2026-05-25
INV-2098,CLI-1086,1742112.39,2026-06-06
INV-4325,CLI-4722,1736233.89,2026-06-07
INV-4193,CLI-3898,1985041.22,2026-03-10
INV-2050,CLI-2482,1161807.91,
INV-2763,CLI-4250,N/A,2025-10-23
INV-1145,CLI-0795,610803.25,2025-07-15
INV-7304,CLI-2535,N/A,2025-06-09
INV-3935,CLI-0037,646506.05,2026-12-27
INV-1501,CLI-2089,1323500.56,2026-09-08
INV-6071,CLI-4885,1960281.34,2026-04-11
INV-5887,CLI-1471,1360465.04,2026-03-29
INV-3564,CLI-0016,723949.06,2026-11-28
INV-5805,CLI-0103,985692.08,2026-06-18
INV-1238,CLI-3136,347186.13,2026-04-09
INV-5512,CLI-3519,49234.65,22-03-2026
INV-5935,CLI-0764,131889.26,2026-03-19
INV-7296,CLI-0945,138145.57,2026-11-24
INV-3755,CLI-2759,232537.01,2026-05-22
INV-5748,CLI-2463,1288211.63,2026-13-09
INV-3539,CLI-1497,951423.80,2026-08-30
INV-6437,CLI-0794,1191852.31,2026-10-19
INV-6728,CLI-3445,941400.31,2025-07-26
INV-6075,CLI-0140,907685.81,2026-12-07
INV-4065,CLI-3367,1502050.12,2026-05-24
INV-5180,CLI-0354,460168.58,2026-06-11
INV-4741,CLI-4225,838493.67,2026-10-30
INV-3763,CLI-2316,100063.92,2025-12-23
INV-3311,CLI-1262,1097436.14,2025-09-20
INV-1516,CLI-1872,849920.50,2025-10-25
INV-6052,CLI-2782,1700232.64,2025-07-29
INV-6767,CLI-1065,867376.99,2026-01-05
INV-4347,CLI-1403,1295133.45,2026-08-09
INV-3529,CLI-2605,624910.16,28-11-2025
INV-4409,CLI-3854,1529149.15,2026-08-22
INV-5070,CLI-2831,1359078.56,2026-10-16
INV-3327,CLI-1343,845686.63,2026-10-15
INV-6602,CLI-1011,707969.17,2025-10-09
INV-5713,CLI-1628,N/A,2026-07-20
INV-2544,CLI-3595,218296.16,2026-08-03
INV-6655,CLI-0264,651702.31,2026-06-08
INV-2133,CLI-4289,133269.60,2026-12-30
INV-4160,CLI-4114,1698164.27,2026-04-08
INV-3708,CLI-1770,878343.31,2025-11-06
INV-3967,CLI-1426,652240.92,2025-07-06
INV-3965,CLI-2412,1628219.87,2026-11-09
INV-7002,CLI-2202,,2026-05-16
INV-7026,CLI-3113,135709.31,2026-03-14
INV-3687,CLI-4078,1059592.10,11-04-2026
INV-6606,CLI-4594,1750815.35,2026-06-29
INV-4824,CLI-1096,529610.66,2026-07-01
INV-5065,CLI-1948,16583.14,2026-08-10
INV-6869,CLI-3872,1928398.18,2026-08-22
INV-6683,CLI-3911,662363.30,2025-06-19
INV-1403,CLI-1295,117759.21,2025-09-15
INV-1299,CLI-1559,1214191.09,2025-11-18
INV-4165,CLI-3492,1921923.77,2026-02-19
INV-5200,CLI-3268,632341.48,2026-01-05
INV-6995,CLI-4305,1440531.05,15-01-2026
INV-7379,CLI-2282,283522.32,2026-01-06
INV-6076,CLI-4904,998548.01,2025-10-16
INV-1074,CLI-3477,244238.62,2026-07-25
INV-2231,CLI-0965,923398.13,2026-05-07
INV-2017,CLI-2745,1952283.87,2025-07-27
INV-2216,CLI-4987,940251.13,2026-08-17
INV-6620,CLI-2244,880957.29,2026-01-07
INV-5685,CLI-1124,617289.56,2026-09-05
INV-6201,CLI-2279,685679.74,2026-06-21
INV-6142,CLI-2221,262542.00,2025-07-04
INV-3113,CLI-1261,788335.49,2026-09-23
INV-5061,CLI-1420,378463.23,2026-04-04
INV-2668,CLI-1578,1451609.39,2026-10-02
INV-1060,CLI-0863,"₹1,858,537.09",2025-12-14
INV-1070,CLI-2031,"₹1,475,325.69",26-12-2025
INV-1838,CLI-2316,1426234.75,26-06-2025
INV-3657,CLI-2001,217845.67,2026-06-07
INV-1763,CLI-0905,1882074.03,2026-06-30
INV-4131,CLI-0343,640668.88,2025-07-07
INV-2596,CLI-2243,1458426.04,2025-06-21
INV-1750,CLI-3683,1713146.57,2025-07-08
INV-4553,CLI-2771,1922547.36,2025-09-18
INV-6223,CLI-4221,,2026-01-24
INV-7175,CLI-4127,"₹913,959.54",2026-05-06
INV-7133,CLI-2413,1336093.39,2026-10-10
INV-6931,CLI-0807,1831716.50,2025-10-24
INV-5632,CLI-4048,796499.24,2025-09-06
INV-3017,CLI-3986,907754.16,2026-04-17
INV-6617,CLI-3865,483530.44,2025-12-27
INV-6038,CLI-2652,1583400.87,2026-07-08
INV-2459,CLI-0316,1585293.51,2026-07-19
INV-4367,CLI-4115,"₹123,480.06",2025-08-11
INV-5878,CLI-0094,41844.10,
INV-7181,CLI-4054,"₹639,533.61",2026-07-25
INV-7130,CLI-4542,1151591.77,2026-10-25
INV-4491,CLI-2151,302917.97,06-10-2025
INV-1764,CLI-1310,1100687.36,2025-08-08
INV-6786,CLI-0611,1644139.64,2025-10-08
INV-1722,CLI-3371,1312444.52,10-10-2025
INV-5434,CLI-3506,941481.01,2026-08-25
INV-6822,CLI-1810,1325341.45,2025-09-05
INV-1267,CLI-1453,72024.88,2026-07-06
INV-7398,CLI-3703,845261.95,2026-07-19
INV-6094,CLI-3615,1545571.89,2026-05-19
INV-2197,CLI-2384,154865.76,2026-08-06
INV-2580,CLI-0463,1000654.39,2025-12-21
INV-3325,CLI-1946,756551.90,2025-10-10
INV-3374,CLI-0326,1464814.98,2025-07-08
INV-6732,CLI-4157,966727.49,2026-01-05
INV-5291,CLI-0555,349761.94,2026-04-26
INV-2143,CLI-0518,465917.85,2026-09-16
INV-4363,CLI-2304,1677410.01,2026-04-19
INV-3838,CLI-2979,692317.75,2025-10-02
INV-1466,CLI-4513,1659752.27,2026-08-04
INV-1312,CLI-1302,978244.04,2026-04-08
INV-5007,CLI-3953,1798759.77,2026-02-18
INV-3840,CLI-1917,-1085296.53,2026-03-06
INV-4375,CLI-3104,700442.26,24-10-2025
INV-2510,CLI-1276,1621847.23,2026-01-02
INV-3698,CLI-2272,1257600.16,2026-05-27
INV-4664,CLI-3750,1205217.83,2026-08-24
INV-7262,CLI-3200,674530.91,2025-12-02
INV-6185,CLI-4772,720490.76,2026-03-15
INV-6766,CLI-2648,882062.85,2026-04-20
INV-5618,CLI-0446,254920.02,2026-04-18
INV-3814,CLI-1603,1520602.04,2026-13-23
INV-5462,CLI-2801,1476568.65,2026-12-18
INV-3195,CLI-1363,414111.65,2026-09-22
INV-4012,CLI-4616,169826.20,2026-11-22
INV-3602,CLI-5120,39791.95,2026-04-04
INV-5984,CLI-1453,278579.88,2025-10-10
INV-2436,CLI-3640,90785.76,2025-10-25
INV-1272,CLI-0062,1264923.49,2026-09-18
INV-5131,CLI-1018,19414.83,2026-12-24
INV-4468,CLI-0292,12439.13,2026-07-22
INV-4403,CLI-3210,205159.26,2025-08-02
INV-2876,CLI-1372,1926763.12,20-01-2026
INV-7464,CLI-2863,-1219382.90,2026-05-04
INV-5369,CLI-4447,131849.48,2026-07-02
INV-5576,CLI-0011,1386417.53,2026-02-09
INV-7483,CLI-4185,324410.42,2026-05-12
INV-3482,CLI-4938,1512203.32,2026-11-18
INV-1637,CLI-1391,536245.38,2026-09-27
INV-2712,CLI-0411,1116454.33,2025-07-01
INV-2372,CLI-4689,1694864.94,05-08-2026
INV-2046,CLI-4429,1824330.46,2026-04-30
INV-1865,CLI-1024,1181074.80,2025-06-16
INV-1880,CLI-3985,1919605.50,2026-02-19
INV-5582,CLI-0645,1475584.01,2026-03-14
INV-3381,CLI-1456,1068249.21,2026-02-09
INV-4984,CLI-3595,1362476.24,2025-11-19
INV-2655,CLI-1659,1107963.36,2025-06-07
INV-1769,CLI-2743,1751957.29,2025-12-15
INV-3266,CLI-3036,640517.62,2026-10-15
INV-4150,CLI-3282,184745.03,2025-12-29
INV-7058,CLI-3552,905220.67,2026-01-19
INV-7011,CLI-1804,1999507.66,2026-01-21
INV-3403,CLI-3701,1883278.32,2025-09-22
INV-4023,CLI-0674,953940.31,24-12-2026
INV-5112,CLI-4105,245421.02,2026-10-12
INV-7059,CLI-4592,1036376.07,2026-04-16
INV-1896,CLI-2003,1366526.58,2025-11-29
INV-6764,CLI-4212,1624498.48,2026-03-22
INV-7387,CLI-3142,450868.98,2025-07-02
INV-1227,CLI-4916,1231382.08,2025-09-22
INV-4119,CLI-0278,,2026-10-10
INV-2280,CLI-1761,,2026-01-03
INV-3625,CLI-4148,1850856.45,2025-06-09
INV-6681,CLI-4764,"₹198,108.13",2026-10-23
INV-6113,CLI-0429,41778.61,2026-06-30
INV-3067,CLI-3645,1096155.69,2026-11-26
INV-6591,CLI-3062,1731926.84,2026-12-23
INV-6799,CLI-0166,545840.97,2025-09-14
INV-1208,CLI-4539,726821.67,2025-07-12
INV-6066,CLI-2504,573389.25,2025-12-19
INV-1176,CLI-4820,1033587.60,2026-08-19
INV-5186,CLI-3700,1255629.57,11-11-2025
INV-5154,CLI-3454,1471184.39,2025-07-20
INV-4538,CLI-3342,"₹849,727.46",2026-13-08
INV-6990,CLI-2320,885142.21,2025-07-11
INV-3378,CLI-0570,1654118.95,2025-08-03
INV-4329,CLI-2061,370731.93,2026-02-05
INV-4865,CLI-1380,1380196.27,2025-06-22
INV-5392,CLI-1282,1466233.77,2025-12-26
INV-5272,CLI-4289,567494.31,2025-06-15
INV-2118,CLI-0786,1026621.27,2025-09-16
INV-3932,CLI-1437,700956.43,2026-08-02
INV-3553,CLI-1522,1715701.70,2025-08-07
INV-7189,CLI-0288,1971180.97,2026-06-13
INV-1530,CLI-0116,686562.06,2026-06-15
INV-3237,CLI-3545,1985348.37,2025-12-09
INV-6289,CLI-3507,408147.58,2026-05-14
INV-1747,CLI-4916,1612559.47,2026-09-23
INV-6494,CLI-3018,1143174.51,25-11-2025
INV-4654,CLI-0355,850002.39,2025-06-16
INV-6662,CLI-0957,1951778.97,2025-09-27
INV-4799,CLI-4951,1019041.82,2026-12-16
INV-2240,CLI-3599,1189867.61,2026-10-06
INV-6902,CLI-3123,322677.59,2025-09-16
INV-3084,CLI-3257,979153.02,2025-12-02
INV-4027,CLI-1000,1997280.85,2026-02-13
INV-3747,CLI-0272,338079.25,2026-07-30
INV-7113,CLI-0924,1842328.18,2026-08-06
INV-4079,CLI-4876,1904575.25,2025-07-25
INV-2268,CLI-0829,,2026-11-06
INV-1277,CLI-4817,91557.99,2025-08-01
INV-3939,CLI-3480,528369.36,25-10-2026
INV-1737,CLI-4798,1252174.02,2025-06-05
INV-1237,CLI-2993,1275698.75,2025-07-13
INV-2079,CLI-4621,1296887.11,2026-09-06
INV-6213,CLI-1011,839775.34,2026-10-22
INV-1975,CLI-4820,428230.12,2026-11-27
INV-6859,CLI-0244,1261390.00,2026-12-13
INV-1632,CLI-4858,277507.45,2026-12-25
INV-1573,CLI-3825,886225.93,2026-13-29
INV-1563,CLI-4926,559768.28,2025-07-02
INV-3489,CLI-2271,1619695.33,2025-08-12
INV-3714,CLI-0451,1149287.53,2025-11-12
INV-5490,CLI-3887,1766004.34,2025-07-16
INV-5220,CLI-4624,1647163.64,2026-11-05
INV-2248,CLI-1961,644636.00,2025-09-13
INV-6801,CLI-1595,305941.81,2026-06-12
INV-1029,CLI-2614,1022447.55,2025-12-15
INV-7475,CLI-4421,48640.30,2026-03-09
INV-1356,CLI-4898,19083.35,2026-04-24
INV-4379,CLI-3309,65808.82,2025-12-19
INV-4212,CLI-1502,1733379.50,2026-06-14
INV-3675,CLI-2495,468436.98,2025-09-23
INV-5601,CLI-4824,81286.56,2026-08-25
INV-4488,CLI-3905,307207.02,2026-08-04
INV-1372,CLI-0518,,2026-02-17
INV-6383,CLI-3820,1523060.48,2026-07-13
INV-2457,CLI-1058,126352.12,2026-01-08
INV-6709,CLI-3153,1294068.30,2025-11-29
INV-4303,CLI-4164,999270.26,2026-09-22
INV-4396,CLI-2908,,2025-06-09
INV-4474,CLI-0838,1670320.69,2025-12-03
INV-2349,CLI-3198,1884755.26,2026-07-25
INV-1978,CLI-3627,556621.84,2026-07-24
INV-3361,CLI-2476,970326.19,2026-02-10
INV-6895,CLI-2425,314792.48,
INV-2104,CLI-3332,942375.20,2026-09-06
INV-6152,CLI-4841,983930.55,2026-06-30
INV-2757,CLI-1268,,2025-11-04
INV-7152,CLI-0054,78844.32,2025-12-27
INV-2878,CLI-2631,1368058.05,2025-09-20
INV-3745,CLI-3501,1325682.06,2026-13-11
INV-5775,CLI-1740,1717586.49,14-03-2026
INV-6374,CLI-0762,1582416.16,2025-10-27
INV-3749,CLI-1380,479138.85,2026-09-05
INV-2234,CLI-1755,1040611.01,2026-05-19
INV-1524,CLI-3274,982322.34,2026-10-28
INV-6776,CLI-4150,,2026-02-19
INV-7300,CLI-3599,340286.98,2026-12-28
INV-6956,CLI-3436,180858.37,2025-06-14
INV-1682,CLI-4540,590559.21,2025-07-13
INV-5880,CLI-4181,466712.76,2026-10-26
INV-1687,CLI-1824,1717603.01,2025-07-06
INV-2786,CLI-1741,218241.93,2025-08-13
INV-5807,CLI-2504,1480270.79,22-03-2026
INV-1259,CLI-0805,419349.71,2026-02-16
INV-4825,CLI-1264,1378117.45,2026-06-05
INV-2508,CLI-0884,1070548.94,2026-12-16
INV-3308,CLI-3845,1677065.12,2025-09-12
INV-1828,CLI-3536,1541192.55,2026-02-10
INV-4946,CLI-0322,1016379.70,2026-05-23
INV-6197,CLI-4663,1741272.49,2026-10-05
INV-3684,CLI-2340,1423965.32,2025-12-29
INV-6739,CLI-2969,1957460.38,2026-11-20
INV-6964,CLI-1657,1305747.02,2025-10-06
INV-3601,CLI-4480,1485479.33,2026-12-28
INV-2897,CLI-0081,1040569.20,2025-07-19
INV-6853,CLI-4968,1577397.04,2025-08-28
INV-5266,CLI-1399,1764644.56,2026-03-31
INV-1546,CLI-0505,1781322.48,2025-10-18
INV-6842,CLI-1353,"₹1,491,168.95",
INV-2152,CLI-1984,958691.57,2026-05-25
INV-2424,CLI-3335,1329737.04,2026-06-08
INV-5158,CLI-2751,1012345.24,2025-12-26
INV-1429,CLI-3386,488479.41,2026-08-31
INV-5423,CLI-4168,1444860.58,2026-03-06
INV-1302,CLI-4847,1620928.22,2025-12-20
INV-3081,CLI-2093,,2026-03-03
INV-1425,CLI-1955,1486858.95,2026-11-30
INV-5938,CLI-0574,915511.38,2025-12-12
INV-2864,CLI-0124,1941663.36,
INV-1522,CLI-3944,650609.25,2025-11-29
INV-6402,CLI-3135,1177682.99,2026-05-19
INV-3430,CLI-4838,1524458.17,2025-07-07
INV-5627,CLI-2453,373619.47,2026-11-07
INV-4171,CLI-1762,277218.36,2026-02-10
INV-5414,CLI-0354,-534426.14,2025-12-08
INV-1582,CLI-0279,1415532.56,2025-09-01
INV-4886,CLI-0990,1765928.09,2026-11-03
INV-3526,CLI-4256,904233.95,2026-05-28
INV-3188,CLI-3392,92277.41,2025-06-14
INV-3054,CLI-2689,480610.35,2025-06-02
INV-6557,CLI-0750,1952838.69,2026-12-08
INV-1097,CLI-2072,940125.76,2026-08-25
INV-4979,CLI-2315,1383967.92,2025-11-27
INV-4512,CLI-1935,48684.32,
INV-4879,CLI-1928,1101840.09,2026-08-24
INV-5164,CLI-0636,683542.99,2026-03-30
INV-6851,CLI-5015,1273695.00,2025-10-02
INV-2423,CLI-0467,776646.09,2026-02-25
INV-2397,CLI-0566,273629.05,2026-03-14
INV-1739,CLI-2692,968886.62,2026-08-26
INV-3255,CLI-3105,107945.94,2026-02-26
INV-4924,CLI-2444,1705961.28,2026-12-15
INV-3969,CLI-3752,742491.91,2026-09-02
INV-7149,CLI-1585,108706.41,2026-08-24
INV-4804,CLI-5124,1905593.56,2025-09-02
INV-5410,CLI-4980,403556.44,2026-04-21
INV-4125,CLI-4870,"₹1,379,634.64",2025-07-27
INV-6571,CLI-3954,1574484.31,2025-12-04
INV-2822,CLI-3987,1532445.80,2025-07-04
INV-5773,CLI-1557,1090249.08,2026-04-01
INV-1631,CLI-3586,1659270.64,2026-07-21
INV-6669,CLI-0632,1344132.29,21-01-2026
INV-1955,CLI-1283,133355.43,2026-08-19
INV-6382,CLI-0112,1331175.00,
INV-2246,CLI-1728,923362.82,2026-05-23
INV-7432,CLI-3686,879820.05,24-11-2026
INV-4338,CLI-2244,1376418.10,2026-03-09
INV-3448,CLI-1400,-118158.61,2026-12-11
INV-1847,CLI-3745,1637401.57,2026-03-01
INV-4130,CLI-0957,342701.73,2026-07-11
INV-5575,CLI-0551,1211250.39,2026-13-01
INV-6324,CLI-1877,1017452.93,2026-04-28
INV-6970,CLI-1628,1987769.05,2026-12-26
INV-3954,CLI-2853,1844885.39,2026-05-14
INV-4189,CLI-1546,1109449.74,2026-11-21
INV-6775,CLI-3989,1400777.46,2026-08-07
INV-6000,CLI-1235,74390.04,2026-03-17
INV-5401,CLI-2137,255706.83,2025-06-06
INV-1348,CLI-3117,,2025-06-13
INV-7035,CLI-0673,719098.35,2026-03-09
INV-6549,CLI-0907,1657962.56,2026-01-19
INV-5284,CLI-1420,652670.76,2025-13-11
INV-3475,CLI-3350,93228.21,2025-06-21
INV-1533,CLI-0612,1023965.83,2026-06-18
INV-6385,CLI-3490,661637.74,2025-08-21
INV-5450,CLI-0860,976428.41,2025-12-14
INV-4798,CLI-2405,1013173.87,2025-11-07
INV-1797,CLI-1902,1151234.81,2026-04-23
INV-7114,CLI-3907,73252.64,2025-11-09
INV-6971,CLI-2048,791968.87,2026-05-08
INV-6879,CLI-3279,1128971.30,2025-09-06
INV-3278,CLI-4062,1403163.95,2025-11-05
INV-2879,CLI-1914,619841.36,2025-06-22
INV-3477,CLI-2544,263222.13,2026-06-14
INV-2102,CLI-3206,-380353.98,2026-04-11
INV-4076,CLI-1249,1153638.53,2026-04-30
INV-4441,CLI-1812,1834358.68,2025-07-24
INV-7497,CLI-4600,1756390.46,2025-08-02
INV-6069,CLI-3558,1465041.61,2025-08-06
INV-5886,CLI-0031,,2026-12-27
INV-5039,CLI-3538,339299.52,2026-12-09
INV-4457,CLI-1481,1032372.06,2026-02-26
INV-6832,CLI-1563,"₹930,590.78",2025-06-18
INV-3711,CLI-2790,316987.44,2025-08-03
INV-6581,CLI-3392,256891.30,2026-05-23
INV-4499,CLI-0895,762300.71,2026-04-02
INV-2244,CLI-2941,1379728.93,2026-12-13
INV-2131,CLI-2369,71165.80,2026-04-27
INV-6804,CLI-0308,1686560.38,2026-03-17
INV-2451,CLI-1448,1491917.31,2026-10-10
INV-6248,CLI-0081,88460.57,2025-06-08
INV-1414,CLI-1323,1249960.68,2025-10-04
INV-1413,CLI-2460,760237.99,2026-10-31
INV-4492,CLI-2591,N/A,2026-04-17
INV-6836,CLI-0061,80687.42,2026-11-25
INV-1612,CLI-1726,219088.49,2026-11-26
INV-5840,CLI-4059,228925.78,2025-09-09
INV-1650,CLI-0496,359067.54,2026-10-10
INV-3649,CLI-4521,627411.88,2026-06-01
INV-7099,CLI-1902,581763.02,2025-09-13
INV-3383,CLI-0240,1602425.97,2026-06-15
INV-3997,CLI-2253,-1530901.69,2026-10-24
INV-4282,CLI-1450,215935.84,2025-10-09
INV-2602,CLI-4178,426123.10,2026-03-30
INV-7278,CLI-3897,965181.23,2026-03-31
INV-7471,CLI-1110,1006293.01,2025-07-01
INV-1506,CLI-2167,1063789.91,2026-13-25
INV-6865,CLI-2546,1608785.74,
INV-3257,CLI-1830,1370481.28,2026-03-05
INV-2362,CLI-0530,1174905.85,2026-07-04
INV-3545,CLI-4523,850097.61,2025-07-14
INV-4230,CLI-2898,77078.67,2026-06-29
INV-5671,CLI-3976,799816.25,2025-08-20
INV-1984,CLI-2618,1817026.15,2025-06-04
INV-5546,CLI-3341,1650329.00,2026-04-16
INV-3492,CLI-4026,1506762.22,2026-04-11
INV-1786,CLI-0017,1536862.06,2025-09-18
INV-2497,CLI-1664,88874.31,2025-11-02
INV-5689,CLI-3592,1758538.32,2026-03-20
INV-3029,CLI-1430,963347.86,2025-12-20
INV-6129,CLI-2414,1061685.45,2025-08-13
INV-4082,CLI-3146,1491985.26,2025-10-07
INV-5735,CLI-1666,217239.19,2026-06-21
INV-3509,CLI-2704,1854798.95,2026-08-11
INV-3120,CLI-2116,1109012.52,2025-06-14
INV-4398,CLI-4657,326287.85,2026-03-02
INV-5030,CLI-2960,981746.99,2025-10-01
INV-3720,CLI-0848,1811420.79,2025-06-28
INV-4718,CLI-4910,1046802.91,2025-10-08
INV-1139,CLI-1371,397241.30,17-12-2026
INV-4030,CLI-0803,376145.63,2026-09-30
INV-6267,CLI-4638,1649890.98,2026-09-17
INV-6375,CLI-1263,157697.80,2026-01-08
INV-7192,CLI-3870,855319.07,2026-08-18
INV-4643,CLI-1309,724592.35,2026-05-05
INV-1816,CLI-4037,1779519.87,2026-03-01
INV-3239,CLI-1137,667066.87,2026-07-29
INV-6750,CLI-3413,1355892.01,2025-09-18
INV-5059,CLI-0991,,2026-09-05
INV-5398,CLI-4913,1673639.53,2026-03-25
INV-6187,CLI-4148,1908038.40,
INV-1186,CLI-0999,1049428.42,2026-03-25
INV-6943,CLI-0212,1158681.08,2026-05-15
INV-3351,CLI-3821,1439595.57,2026-05-25
INV-2075,CLI-0885,258825.31,2026-07-18
INV-6517,CLI-3512,"₹1,817,463.31",2026-03-09
INV-3607,CLI-4635,413679.06,2025-12-21
INV-6001,CLI-4157,1679006.76,2025-12-13
INV-5057,CLI-2616,1838534.79,2026-12-16
INV-4154,CLI-0360,1842743.37,2026-04-03
INV-5299,CLI-1930,1403076.67,2026-11-18
INV-4054,CLI-4422,1885156.15,2026-08-17
INV-1869,CLI-2790,465238.41,2026-02-16
INV-3503,CLI-1984,836068.08,2026-12-11
INV-7488,CLI-0070,518882.24,2026-11-29
INV-4381,CLI-5409,1995200.34,2025-11-05
INV-1184,CLI-2931,1784610.06,2026-10-15
INV-7071,CLI-1033,1743713.31,2026-05-28
INV-1340,CLI-4339,480723.67,2026-01-10
INV-3505,CLI-0493,1526132.99,2025-08-09
INV-4088,CLI-1880,-967161.65,2026-07-13
INV-3690,CLI-3193,858391.60,2025-07-24
INV-7142,CLI-0963,728266.28,2026-03-25
INV-1353,CLI-1763,339093.27,
INV-1534,CLI-4862,261675.22,2025-10-27
INV-6229,CLI-4466,1643826.71,2025-08-11
INV-4859,CLI-2900,1622948.31,2026-02-04
INV-1150,CLI-2654,1827042.55,2026-02-21
INV-7160,CLI-4311,174857.86,2026-08-27
INV-2751,CLI-4835,,27-09-2026
INV-2182,CLI-0868,637910.65,2025-09-25
INV-1446,CLI-4988,,2026-01-22
INV-6713,CLI-3725,417605.28,17-07-2025
INV-4960,CLI-4576,1729488.65,2025-08-19
INV-5304,CLI-2484,560612.16,2025-11-05
INV-3921,CLI-2927,1769821.41,2025-09-26
INV-6873,CLI-2095,642788.90,2025-08-02
INV-3121,CLI-3517,1761682.93,2025-08-20
INV-7138,CLI-4909,202622.15,2025-09-16
INV-5875,CLI-1088,1141169.15,2026-12-05
INV-3752,CLI-0708,174630.17,2025-07-03
INV-4703,CLI-0735,1092837.37,2025-12-21
INV-2677,CLI-3096,227307.37,2025-07-28
INV-5233,CLI-0647,260644.22,2025-07-25
INV-6639,CLI-0090,1700764.14,2025-06-08
INV-4077,CLI-3223,676649.18,2026-03-13
INV-1456,CLI-1405,178709.77,2025-08-30
INV-3321,CLI-2252,818758.00,2026-10-13
INV-2494,CLI-4946,1828828.09,2026-01-04
INV-6746,CLI-1253,1853422.87,2026-02-25
INV-4188,CLI-2752,796974.92,2026-03-24
INV-3246,CLI-2349,1637427.94,2026-04-15
INV-5589,CLI-0176,1865140.15,2026-03-12
INV-4947,CLI-4568,1830063.20,2026-02-01
INV-2298,CLI-4084,-1598790.29,2026-02-04
INV-1083,CLI-0374,1746352.56,2026-11-03
INV-4436,CLI-0422,1376229.47,2026-06-17
INV-6899,CLI-4531,1664574.81,01-11-2026
INV-2515,CLI-3513,-1032619.04,2026-09-22
INV-2262,CLI-2280,1969290.42,2026-08-23
INV-2717,CLI-4988,873231.59,2025-11-03
INV-3408,CLI-4363,1874006.15,2026-08-18
INV-6175,CLI-1373,463415.11,07-10-2026
INV-7048,CLI-2588,1232843.13,2025-12-21
INV-3748,CLI-2705,26167.75,2026-04-26
INV-1178,CLI-0227,1474052.24,
INV-3641,CLI-0457,630995.09,2025-12-22
INV-4890,CLI-4680,1059035.80,26-03-2026
INV-2858,CLI-1182,1044329.24,2026-05-09
INV-2406,CLI-0056,373846.16,2025-09-15
INV-4523,CLI-4813,871515.32,2025-10-27
INV-2206,CLI-1914,201606.30,2026-08-18
INV-6589,CLI-3843,783581.68,2025-10-05
INV-2782,CLI-4556,"₹1,519,688.31",2025-07-04
INV-4271,CLI-4006,1354352.70,2026-08-11
INV-6256,CLI-1931,1282284.25,2026-09-30
INV-2672,CLI-0192,1728309.85,2025-09-09
INV-1011,CLI-1679,617039.83,2025-10-11
INV-6625,CLI-2052,1194195.35,2025-08-03
INV-3986,CLI-3877,1222159.27,2025-11-11
INV-7104,CLI-4134,377435.80,2026-08-13
INV-5864,CLI-4552,1165680.01,2025-08-18
